Qd6s3s2s,0,0
Kd6s3s2s,0,0
Ad6s3s2s,0,0
2c6s3s2s,0,0
3c6s3s2s,0,0
4c6s3s2s,0,0
5c6s3s2s,0,0
6c6s3s2s,0,0
7c6s3s2s,0,0
8c6s3s2s,0,0
9c6s3s2s,0,0
Tc6s3s2s,0,0
Jc6s3s2s,0,0
Qc6s3s2s,0,0
Kc6s3s2s,0,0
Ac6s3s2s,0,0
8s7s3s2s,0,0
9s7s3s2s,0,0
Ts7s3s2s,0,0
Js7s3s2s,0,0
Qs7s3s2s,0,0
Ks7s3s2s,0,0
As7s3s2s,0,0
2h7s3s2s,0,0
3h7s3s2s,0,0
4h7s3s2s,0,0
5h7s3s2s,0,0
6h7s3s2s,0,0
7h7s3s2s,0,0
8h7s3s2s,0,0
9h7s3s2s,0,0
Th7s3s2s,0,0
Jh7s3s2s,0,0
Qh7s3s2s,0,0
Kh7s3s2s,0,0
Ah7s3s2s,0,0
2d7s3s2s,0,0
3d7s3s2s,0,0
4d7s3s2s,0,0
5d7s3s2s,0,0
6d7s3s2s,0,0
7d7s3s2s,0,0
8d7s3s2s,0,0
9d7s3s2s,0,0
Td7s3s2s,0,0
Jd7s3s2s,0,0
Qd7s3s2s,0,0
Kd7s3s2s,0,0
Ad7s3s2s,0,0
2c7s3s2s,0,0
3c7s3s2s,0,0
4c7s3s2s,0,0
5c7s3s2s,0,0
6c7s3s2s,0,0
7c7s3s2s,0,0
8c7s3s2s,0,0
9c7s3s2s,0,0
Tc7s3s2s,0,0
Jc7s3s2s,0,0
Qc7s3s2s,0,0
Kc7s3s2s,0,0
Ac7s3s2s,0,0
9s8s3s2s,0,0
Ts8s3s2s,0,0
Js8s3s2s,0,0
Qs8s3s2s,0,0
Ks8s3s2s,0,0
As8s3s2s,0,0
2h8s3s2s,0,0
3h8s3s2s,0,0
4h8s3s2s,0,0
5h8s3s2s,0,0
6h8s3s2s,0,0
7h8s3s2s,0,0
8h8s3s2s,0,0
9h8s3s2s,0,0
Th8s3s2s,0,0
Jh8s3s2s,0,0
Qh8s3s2s,0,0
Kh8s3s2s,0,0
Ah8s3s2s,0,0
2d8s3s2s,0,0
3d8s3s2s,0,0
4d8s3s2s,0,0
5d8s3s2s,0,0
6d8s3s2s,0,0
7d8s3s2s,0,0
8d8s3s2s,0,0
9d8s3s2s,0,0
Td8s3s2s,0,0
Jd8s3s2s,0,0
Qd8s3s2s,0,0
Kd8s3s2s,0,0
Ad8s3s2s,0,0
2c8s3s2s,0,0
3c8s3s2s,0,0
4c8s3s2s,0,0
5c8s3s2s,0,0
6c8s3s2s,0,0
7c8s3s2s,0,0
8c8s3s2s,0,0
9c8s3s2s,0,0
Tc8s3s2s,0,0
Jc8s3s2s,0,0
Qc8s3s2s,0,0
Kc8s3s2s,0,0
Ac8s3s2s,0,0
Ts9s3s2s,0,0
Js9s3s2s,0,0
Qs9s3s2s,0,0
Ks9s3s2s,0,0
As9s3s2s,0,0
2h9s3s2s,0,0
3h9s3s2s,0,0
4h9s3s2s,0,0
5h9s3s2s,0,0
6h9s3s2s,0,0
7h9s3s2s,0,0
8h9s3s2s,0,0
9h9s3s2s,0,0
Th9s3s2s,0,0
Jh9s3s2s,0,0
Qh9s3s2s,0,0
Kh9s3s2s,0,0
Ah9s3s2s,0,0
2d9s3s2s,0,0
3d9s3s2s,0,0
4d9s3s2s,0,0
5d9s3s2s,0,0
6d9s3s2s,0,0
7d9s3s2s,0,0
8d9s3s2s,0,0
9d9s3s2s,0,0
Td9s3s2s,0,0
Jd9s3s2s,0,0
Qd9s3s2s,0,0
Kd9s3s2s,0,0
Ad9s3s2s,0,0
2c9s3s2s,0,0
3c9s3s2s,0,0
4c9s3s2s,0,0
5c9s3s2s,0,0
6c9s3s2s,0,0
7c9s3s2s,0,0
8c9s3s2s,0,0
9c9s3s2s,0,0
Tc9s3s2s,0,0
Jc9s3s2s,0,0
Qc9s3s2s,0,0
Kc9s3s2s,0,0
Ac9s3s2s,0,0
JsTs3s2s,0,0
QsTs3s2s,0,0
KsTs3s2s,0,0
AsTs3s2s,0,0
2hTs3s2s,0,0
3hTs3s2s,0,0
4hTs3s2s,0,0
5hTs3s2s,0,0
6hTs3s2s,0,0
7hTs3s2s,0,0
8hTs3s2s,0,0
9hTs3s2s,0,0
ThTs3s2s,0,0
JhTs3s2s,0,0
QhTs3s2s,0,0
KhTs3s2s,0,0
AhTs3s2s,0,0
2dTs3s2s,0,0
3dTs3s2s,0,0
4dTs3s2s,0,0
5dTs3s2s,0,0
6dTs3s2s,0,0
7dTs3s2s,0,0
8dTs3s2s,0,0
9dTs3s2s,0,0
TdTs3s2s,0,0
JdTs3s2s,0,0
QdTs3s2s,0,0
KdTs3s2s,0,0
AdTs3s2s,0,0
2cTs3s2s,0,0
3cTs3s2s,0,0
4cTs3s2s,0,0
5cTs3s2s,0,0
6cTs3s2s,0,0
7cTs3s2s,0,0
8cTs3s2s,0,0
9cTs3s2s,0,0
TcTs3s2s,0,0
JcTs3s2s,0,0
QcTs3s2s,0,0
KcTs3s2s,0,0
AcTs3s2s,0,0
QsJs3s2s,0,0
KsJs3s2s,0,0
AsJs3s2s,0,0
2hJs3s2s,0,0
3hJs3s2s,0,0
4hJs3s2s,0,0
5hJs3s2s,0,0
6hJs3s2s,0,0
7hJs3s2s,0,0
8hJs3s2s,0,0
9hJs3s2s,0,0
ThJs3s2s,0,0
JhJs3s2s,1,0
QhJs3s2s,0,0
KhJs3s2s,0,0
AhJs3s2s,0,0
2dJs3s2s,0,0
3dJs3s2s,0,0
4dJs3s2s,0,0
5dJs3s2s,0,0
6dJs3s2s,0,0
7dJs3s2s,0,0
8dJs3s2s,0,0
9dJs3s2s,0,0
TdJs3s2s,0,0
JdJs3s2s,1,0
QdJs3s2s,0,0
KdJs3s2s,0,0
AdJs3s2s,0,0
2cJs3s2s,0,0
3cJs3s2s,0,0
4cJs3s2s,0,0
5cJs3s2s,0,0
6cJs3s2s,0,0
7cJs3s2s,0,0
8cJs3s2s,0,0
9cJs3s2s,0,0
TcJs3s2s,0,0
JcJs3s2s,1,0
QcJs3s2s,0,0
KcJs3s2s,0,0
AcJs3s2s,0,0
KsQs3s2s,0,0
AsQs3s2s,0,0
2hQs3s2s,0,0
3hQs3s2s,0,0
4hQs3s2s,0,0
5hQs3s2s,0,0
6hQs3s2s,0,0
7hQs3s2s,0,0
8hQs3s2s,0,0
9hQs3s2s,0,0
ThQs3s2s,0,0
JhQs3s2s,0,0
QhQs3s2s,0,0
KhQs3s2s,0,0
AhQs3s2s,0,0
2dQs3s2s,0,0
3dQs3s2s,0,0
4dQs3s2s,0,0
5dQs3s2s,0,0
6dQs3s2s,0,0
7dQs3s2s,0,0
8dQs3s2s,0,0
9dQs3s2s,0,0
TdQs3s2s,0,0
JdQs3s2s,0,0
QdQs3s2s,0,0
KdQs3s2s,0,0
AdQs3s2s,0,0
2cQs3s2s,0,0
3cQs3s2s,0,0
4cQs3s2s,0,0
5cQs3s2s,0,0
6cQs3s2s,0,0
7cQs3s2s,0,0
8cQs3s2s,0,0
9cQs3s2s,0,0
TcQs3s2s,0,0
JcQs3s2s,0,0
QcQs3s2s,0,0
KcQs3s2s,0,0
AcQs3s2s,0,0
AsKs3s2s,0,0
2hKs3s2s,0,0
3hKs3s2s,0,0
4hKs3s2s,0,0
5hKs3s2s,0,0
6hKs3s2s,0,0
7hKs3s2s,0,0
8hKs3s2s,0,0
9hKs3s2s,0,0
ThKs3s2s,0,0
JhKs3s2s,0,0
QhKs3s2s,0,0
KhKs3s2s,0,0
AhKs3s2s,0,0
2dKs3s2s,0,0
3dKs3s2s,0,0
4dKs3s2s,0,0
5dKs3s2s,0,0
6dKs3s2s,0,0
7dKs3s2s,0,0
8dKs3s2s,0,0
9dKs3s2s,0,0
TdKs3s2s,0,0
JdKs3s2s,0,0
QdKs3s2s,0,0
KdKs3s2s,0,0
AdKs3s2s,0,0
2cKs3s2s,0,0
3cKs3s2s,0,0
4cKs3s2s,0,0
5cKs3s2s,0,0
6cKs3s2s,0,0
7cKs3s2s,0,0
8cKs3s2s,0,0
9cKs3s2s,0,0
TcKs3s2s,0,0
JcKs3s2s,0,0
QcKs3s2s,0,0
KcKs3s2s,0,0
AcKs3s2s,0,0
2hAs3s2s,0,0
3hAs3s2s,0,0
4hAs3s2s,0,0
5hAs3s2s,0,0
6hAs3s2s,0,0
7hAs3s2s,0,0
8hAs3s2s,0,0
9hAs3s2s,0,0
ThAs3s2s,0,0
JhAs3s2s,0,0
QhAs3s2s,0.34,0
KhAs3s2s,0,0
AhAs3s2s,0,0
2dAs3s2s,0,0
3dAs3s2s,0,0
4dAs3s2s,0,0
5dAs3s2s,0,0
6dAs3s2s,0,0
7dAs3s2s,0,0
8dAs3s2s,0,0
9dAs3s2s,0,0
TdAs3s2s,0,0
JdAs3s2s,0,0
QdAs3s2s,0,0
KdAs3s2s,0,0
AdAs3s2s,0,0
2cAs3s2s,0,0
3cAs3s2s,0,0
4cAs3s2s,0,0
5cAs3s2s,0,0
6cAs3s2s,0,0
7cAs3s2s,0,0
8cAs3s2s,0,0
9cAs3s2s,0,0
TcAs3s2s,0,0
JcAs3s2s,0,0
QcAs3s2s,0.34,0
KcAs3s2s,0,0
AcAs3s2s,0,0
3h2h3s2s,0,0
4h2h3s2s,0,0
5h2h3s2s,1,0
6h2h3s2s,0,0
7h2h3s2s,0,0
8h2h3s2s,0,0
9h2h3s2s,0,0
Th2h3s2s,0,0
Jh2h3s2s,0,0
Qh2h3s2s,0,0
Kh2h3s2s,0.005,0
Ah2h3s2s,1,0
2d2h3s2s,0,0
3d2h3s2s,1,0
4d2h3s2s,0,0
5d2h3s2s,0,0
6d2h3s2s,0,0
7d2h3s2s,0,0
8d2h3s2s,0,0
9d2h3s2s,0,0
Td2h3s2s,0,0
Jd2h3s2s,0,0
Qd2h3s2s,0,0
Kd2h3s2s,0,0
Ad2h3s2s,0,0
2c2h3s2s,0,0
3c2h3s2s,1,0
4c2h3s2s,0,0
5c2h3s2s,0,0
6c2h3s2s,0,0
7c2h3s2s,0,0
8c2h3s2s,0,0
9c2h3s2s,0,0
Tc2h3s2s,0,0
Jc2h3s2s,0,0
Qc2h3s2s,0,0
Kc2h3s2s,0,0
Ac2h3s2s,0,0
4h3h3s2s,0,0
5h3h3s2s,1,0
6h3h3s2s,0,0
7h3h3s2s,0,0
8h3h3s2s,0,0
9h3h3s2s,0,0
Th3h3s2s,0,0
Jh3h3s2s,0,0
Qh3h3s2s,0,0
Kh3h3s2s,0.275,0
Ah3h3s2s,1,0
2d3h3s2s,1,0
3d3h3s2s,0,0
4d3h3s2s,0,0
5d3h3s2s,0,0
6d3h3s2s,0,0
7d3h3s2s,0,0
8d3h3s2s,0,0
9d3h3s2s,0,0
Td3h3s2s,0,0
Jd3h3s2s,0,0
Qd3h3s2s,0,0
Kd3h3s2s,0,0
Ad3h3s2s,0,0
2c3h3s2s,1,0
3c3h3s2s,0,0
4c3h3s2s,0,0
5c3h3s2s,0,0
6c3h3s2s,0,0
7c3h3s2s,0,0
8c3h3s2s,0,0
9c3h3s2s,0,0
Tc3h3s2s,0,0
Jc3h3s2s,0,0
Qc3h3s2s,0,0
Kc3h3s2s,0,0
Ac3h3s2s,0,0
5h4h3s2s,0,0
6h4h3s2s,0,0
7h4h3s2s,0,0
8h4h3s2s,0,0
9h4h3s2s,0,0
Th4h3s2s,0,0
Jh4h3s2s,0,0
Qh4h3s2s,0,0
Kh4h3s2s,0,0
Ah4h3s2s,0,0
2d4h3s2s,0,0
3d4h3s2s,0,0
4d4h3s2s,0,0
5d4h3s2s,0,0
6d4h3s2s,0,0
7d4h3s2s,0,0
8d4h3s2s,0,0
9d4h3s2s,0,0
Td4h3s2s,0,0
Jd4h3s2s,0,0
Qd4h3s2s,0,0
Kd4h3s2s,0,0
Ad4h3s2s,0,0
2c4h3s2s,0,0
3c4h3s2s,0,0
4c4h3s2s,0,0
5c4h3s2s,0,0
6c4h3s2s,0,0
7c4h3s2s,0,0
8c4h3s2s,0,0
9c4h3s2s,0,0
Tc4h3s2s,0,0
Jc4h3s2s,0,0
Qc4h3s2s,0,0
Kc4h3s2s,0,0
Ac4h3s2s,0,0
6h5h3s2s,0.18,0
7h5h3s2s,0,0
8h5h3s2s,0,0
9h5h3s2s,0,0
Th5h3s2s,0,0
Jh5h3s2s,0,0
Qh5h3s2s,0,0
Kh5h3s2s,0,0
Ah5h3s2s,1,0
2d5h3s2s,0,0
3d5h3s2s,0,0
4d5h3s2s,0,0
5d5h3s2s,0,0
6d5h3s2s,0,0
7d5h3s2s,0,0
8d5h3s2s,0,0
9d5h3s2s,0,0
Td5h3s2s,0,0
Jd5h3s2s,0,0
Qd5h3s2s,0,0
Kd5h3s2s,0,0
Ad5h3s2s,0,0
2c5h3s2s,0,0
3c5h3s2s,0,0
4c5h3s2s,0,0
5c5h3s2s,0,0
6c5h3s2s,0,0
7c5h3s2s,0,0
8c5h3s2s,0,0
9c5h3s2s,0,0
Tc5h3s2s,0,0
Jc5h3s2s,0,0
Qc5h3s2s,0,0
Kc5h3s2s,0,0
Ac5h3s2s,0,0
7h6h3s2s,0,0
8h6h3s2s,0,0
9h6h3s2s,0,0
Th6h3s2s,0,0
Jh6h3s2s,0,0
Qh6h3s2s,0,0
Kh6h3s2s,0,0
Ah6h3s2s,0,0
2d6h3s2s,0,0
3d6h3s2s,0,0
4d6h3s2s,0,0
5d6h3s2s,0,0
6d6h3s2s,0,0
7d6h3s2s,0,0
8d6h3s2s,0,0
9d6h3s2s,0,0
Td6h3s2s,0,0
Jd6h3s2s,0,0
Qd6h3s2s,0,0
Kd6h3s2s,0,0
Ad6h3s2s,0,0
2c6h3s2s,0,0
3c6h3s2s,0,0
4c6h3s2s,0,0
5c6h3s2s,0,0
6c6h3s2s,0,0
7c6h3s2s,0,0
8c6h3s2s,0,0
9c6h3s2s,0,0
Tc6h3s2s,0,0
Jc6h3s2s,0,0
Qc6h3s2s,0,0
Kc6h3s2s,0,0
Ac6h3s2s,0,0
8h7h3s2s,0,0
9h7h3s2s,0,0
Th7h3s2s,0,0
Jh7h3s2s,0,0
Qh7h3s2s,0,0
Kh7h3s2s,0,0
Ah7h3s2s,0,0
2d7h3s2s,0,0
3d7h3s2s,0,0
4d7h3s2s,0,0
5d7h3s2s,0,0
6d7h3s2s,0,0
7d7h3s2s,0,0
8d7h3s2s,0,0
9d7h3s2s,0,0
Td7h3s2s,0,0
Jd7h3s2s,0,0
Qd7h3s2s,0,0
Kd7h3s2s,0,0
Ad7h3s2s,0,0
2c7h3s2s,0,0
3c7h3s2s,0,0
4c7h3s2s,0,0
5c7h3s2s,0,0
6c7h3s2s,0,0
7c7h3s2s,0,0
8c7h3s2s,0,0
9c7h3s2s,0,0
Tc7h3s2s,0,0
Jc7h3s2s,0,0
Qc7h3s2s,0,0
Kc7h3s2s,0,0
Ac7h3s2s,0,0
9h8h3s2s,0,0
Th8h3s2s,0,0
Jh8h3s2s,0,0
Qh8h3s2s,0,0
Kh8h3s2s,0,0
Ah8h3s2s,0.72,0
2d8h3s2s,0,0
3d8h3s2s,0,0
4d8h3s2s,0,0
5d8h3s2s,0,0
6d8h3s2s,0,0
7d8h3s2s,0,0
8d8h3s2s,0,0
9d8h3s2s,0,0
Td8h3s2s,0,0
Jd8h3s2s,0,0
Qd8h3s2s,0,0
Kd8h3s2s,0,0
Ad8h3s2s,0,0
2c8h3s2s,0,0
3c8h3s2s,0,0
4c8h3s2s,0,0
5c8h3s2s,0,0
6c8h3s2s,0,0
7c8h3s2s,0,0
8c8h3s2s,0,0
9c8h3s2s,0,0
Tc8h3s2s,0,0
Jc8h3s2s,0,0
Qc8h3s2s,0,0
Kc8h3s2s,0,0
Ac8h3s2s,0,0
Th9h3s2s,0,0
Jh9h3s2s,0,0
Qh9h3s2s,0,0
Kh9h3s2s,0,0
Ah9h3s2s,1,0
2d9h3s2s,0,0
3d9h3s2s,0,0
4d9h3s2s,0,0
5d9h3s2s,0,0
6d9h3s2s,0,0
7d9h3s2s,0,0
8d9h3s2s,0,0
9d9h3s2s,0,0
Td9h3s2s,0,0
Jd9h3s2s,0,0
Qd9h3s2s,0,0
Kd9h3s2s,0,0
Ad9h3s2s,0,0
2c9h3s2s,0,0
3c9h3s2s,0,0
4c9h3s2s,0,0
5c9h3s2s,0,0
6c9h3s2s,0,0
7c9h3s2s,0,0
8c9h3s2s,0,0
9c9h3s2s,0,0
Tc9h3s2s,0,0
Jc9h3s2s,0,0
Qc9h3s2s,0,0
Kc9h3s2s,0,0
Ac9h3s2s,0,0
JhTh3s2s,0.0099,0
QhTh3s2s,0,0
KhTh3s2s,0.0306,0
AhTh3s2s,1,0
2dTh3s2s,0,0
3dTh3s2s,0,0
4dTh3s2s,0,0
5dTh3s2s,0,0
6dTh3s2s,0,0
7dTh3s2s,0,0
8dTh3s2s,0,0
9dTh3s2s,0,0
TdTh3s2s,0,0
JdTh3s2s,0,0
QdTh3s2s,0,0
KdTh3s2s,0,0
AdTh3s2s,0,0
2cTh3s2s,0,0
3cTh3s2s,0,0
4cTh3s2s,0,0
5cTh3s2s,0,0
6cTh3s2s,0,0
7cTh3s2s,0,0
8cTh3s2s,0,0
9cTh3s2s,0,0
TcTh3s2s,0,0
JcTh3s2s,0,0
QcTh3s2s,0,0
KcTh3s2s,0,0
AcTh3s2s,0,0
QhJh3s2s,1,0
KhJh3s2s,0,0
AhJh3s2s,1,0
2dJh3s2s,0,0
3dJh3s2s,0,0
4dJh3s2s,0,0
5dJh3s2s,0,0
6dJh3s2s,0,0
7dJh3s2s,0,0
8dJh3s2s,0,0
9dJh3s2s,0,0
TdJh3s2s,0,0
JdJh3s2s,1,0
QdJh3s2s,0,0
KdJh3s2s,0,0
AdJh3s2s,0,0
2cJh3s2s,0,0
3cJh3s2s,0,0
4cJh3s2s,0,0
5cJh3s2s,0,0
6cJh3s2s,0,0
7cJh3s2s,0,0
8cJh3s2s,0,0
9cJh3s2s,0,0
TcJh3s2s,0,0
JcJh3s2s,1,0
QcJh3s2s,0,0
KcJh3s2s,0,0
AcJh3s2s,0,0
KhQh3s2s,0,0
AhQh3s2s,0,0
2dQh3s2s,0,0
3dQh3s2s,0,0
4dQh3s2s,0,0
5dQh3s2s,0,0
6dQh3s2s,0,0
7dQh3s2s,0,0
8dQh3s2s,0,0
9dQh3s2s,0,0
TdQh3s2s,0,0
JdQh3s2s,0,0
QdQh3s2s,0,0
KdQh3s2s,0,0
AdQh3s2s,0,0
2cQh3s2s,0,0
3cQh3s2s,0,0
4cQh3s2s,0,0
5cQh3s2s,0,0
6cQh3s2s,0,0
7cQh3s2s,0,0
8cQh3s2s,0,0
9cQh3s2s,0,0
TcQh3s2s,0,0
JcQh3s2s,0,0
QcQh3s2s,0,0
KcQh3s2s,0,0
AcQh3s2s,0,0
AhKh3s2s,0,0
2dKh3s2s,0,0
3dKh3s2s,0,0
4dKh3s2s,0,0
5dKh3s2s,0,0
6dKh3s2s,0,0
7dKh3s2s,0,0
8dKh3s2s,0,0
9dKh3s2s,0,0
TdKh3s2s,0,0
JdKh3s2s,0,0
QdKh3s2s,0,0
KdKh3s2s,0,0
AdKh3s2s,0,0
2cKh3s2s,0,0
3cKh3s2s,0,0
4cKh3s2s,0,0
5cKh3s2s,0,0
6cKh3s2s,0,0
7cKh3s2s,0,0
8cKh3s2s,0,0
9cKh3s2s,0,0
TcKh3s2s,0,0
JcKh3s2s,0,0
QcKh3s2s,0,0
KcKh3s2s,0,0
AcKh3s2s,0,0
2dAh3s2s,0,0
3dAh3s2s,0,0
4dAh3s2s,0,0
5dAh3s2s,0,0
6dAh3s2s,0,0
7dAh3s2s,0,0
8dAh3s2s,0,0
9dAh3s2s,0,0
TdAh3s2s,0,0
JdAh3s2s,0,0
QdAh3s2s,0,0
KdAh3s2s,0,0
AdAh3s2s,0,0
2cAh3s2s,0,0
3cAh3s2s,0,0
4cAh3s2s,0,0
5cAh3s2s,0,0
6cAh3s2s,0,0
7cAh3s2s,0,0
8cAh3s2s,0,0
9cAh3s2s,0,0
TcAh3s2s,0,0
JcAh3s2s,0,0
QcAh3s2s,0,0
KcAh3s2s,0,0
AcAh3s2s,0,0
3d2d3s2s,0,0
4d2d3s2s,0,0
5d2d3s2s,0,0
6d2d3s2s,0,0
7d2d3s2s,0,0
8d2d3s2s,0,0
9d2d3s2s,0,0
Td2d3s2s,0,0
Jd2d3s2s,0,0
Qd2d3s2s,0,0
Kd2d3s2s,0,0
Ad2d3s2s,0,0
2c2d3s2s,0,0
3c2d3s2s,1,0
4c2d3s2s,0,0
5c2d3s2s,0,0
6c2d3s2s,0,0
7c2d3s2s,0,0
8c2d3s2s,0,0
9c2d3s2s,0,0
Tc2d3s2s,0,0
Jc2d3s2s,0,0
Qc2d3s2s,0,0
Kc2d3s2s,0,0
Ac2d3s2s,0,0
4d3d3s2s,0,0
5d3d3s2s,0,0
6d3d3s2s,0,0
7d3d3s2s,0,0
8d3d3s2s,0,0
9d3d3s2s,0,0
Td3d3s2s,0,0
Jd3d3s2s,0,0
Qd3d3s2s,0,0
Kd3d3s2s,0,0
Ad3d3s2s,0,0
2c3d3s2s,1,0
3c3d3s2s,0,0
4c3d3s2s,0,0
5c3d3s2s,0,0
6c3d3s2s,0,0
7c3d3s2s,0,0
8c3d3s2s,0,0
9c3d3s2s,0,0
Tc3d3s2s,0,0
Jc3d3s2s,0,0
Qc3d3s2s,0,0
Kc3d3s2s,0,0
Ac3d3s2s,0,0
5d4d3s2s,0,0
6d4d3s2s,0,0
7d4d3s2s,0,0
8d4d3s2s,0,0
9d4d3s2s,0,0
Td4d3s2s,0,0
Jd4d3s2s,0,0
Qd4d3s2s,0,0
Kd4d3s2s,0,0
Ad4d3s2s,0,0
2c4d3s2s,0,0
3c4d3s2s,0,0
4c4d3s2s,0,0
5c4d3s2s,0,0
6c4d3s2s,0,0
7c4d3s2s,0,0
8c4d3s2s,0,0
9c4d3s2s,0,0
Tc4d3s2s,0,0
Jc4d3s2s,0,0
Qc4d3s2s,0,0
Kc4d3s2s,0,0
Ac4d3s2s,0,0
6d5d3s2s,0,0
7d5d3s2s,0,0
8d5d3s2s,0,0
9d5d3s2s,0,0
Td5d3s2s,0,0
Jd5d3s2s,0,0
Qd5d3s2s,0,0
Kd5d3s2s,0,0
Ad5d3s2s,0,0
2c5d3s2s,0,0
3c5d3s2s,0,0
4c5d3s2s,0,0
5c5d3s2s,0,0
6c5d3s2s,0,0
7c5d3s2s,0,0
8c5d3s2s,0,0
9c5d3s2s,0,0
Tc5d3s2s,0,0
Jc5d3s2s,0,0
Qc5d3s2s,0,0
Kc5d3s2s,0,0
Ac5d3s2s,0,0
7d6d3s2s,0,0
8d6d3s2s,0,0
9d6d3s2s,0,0
Td6d3s2s,0,0
Jd6d3s2s,0,0
Qd6d3s2s,0,0
Kd6d3s2s,0,0
Ad6d3s2s,0,0
2c6d3s2s,0,0
3c6d3s2s,0,0
4c6d3s2s,0,0
5c6d3s2s,0,0
6c6d3s2s,0,0
7c6d3s2s,0,0
8c6d3s2s,0,0
9c6d3s2s,0,0
Tc6d3s2s,0,0
Jc6d3s2s,0,0
Qc6d3s2s,0,0
Kc6d3s2s,0,0
Ac6d3s2s,0,0
8d7d3s2s,0,0
9d7d3s2s,0,0
Td7d3s2s,0,0
Jd7d3s2s,0,0
Qd7d3s2s,0,0
Kd7d3s2s,0,0
Ad7d3s2s,0,0
2c7d3s2s,0,0
3c7d3s2s,0,0
4c7d3s2s,0,0
5c7d3s2s,0,0
6c7d3s2s,0,0
7c7d3s2s,0,0
8c7d3s2s,0,0
9c7d3s2s,0,0
Tc7d3s2s,0,0
Jc7d3s2s,0,0
Qc7d3s2s,0,0
Kc7d3s2s,0,0
Ac7d3s2s,0,0
9d8d3s2s,0,0
Td8d3s2s,0,0
Jd8d3s2s,0,0
Qd8d3s2s,0,0
Kd8d3s2s,0,0
Ad8d3s2s,0,0
2c8d3s2s,0,0
3c8d3s2s,0,0
4c8d3s2s,0,0
5c8d3s2s,0,0
6c8d3s2s,0,0
7c8d3s2s,0,0
8c8d3s2s,0,0
9c8d3s2s,0,0
Tc8d3s2s,0,0
Jc8d3s2s,0,0
Qc8d3s2s,0,0
Kc8d3s2s,0,0
Ac8d3s2s,0,0
Td9d3s2s,0,0
